id,text,text_implied,target,stereotype,lingua,dataset_name
7595,she's another low iq hollywood liberal . islam is submission and btw if they ran america,['Liberals are stupid'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
7596,the biggest mistake the emperor of germany ever made was forcing ( ( ( them ) ) ) to take european names . now we've got all of these steins  bergs and sons running around . instead of folks with asiatic names that would mark them out,['Jews are subversive'],['Jews'],[],en,implicit_hate_v1_stg3_posts
7597,the biggest mistake the emperor of germany ever made was forcing ( ( ( them ) ) ) to take european names . now we've got all of these steins  bergs and sons running around . instead of folks with asiatic names that would mark them out,['Asians are beneath whites'],['Asians'],[],en,implicit_hate_v1_stg3_posts
7598,tn is the whitest state in the south ... thinking about moving there myself .,['Minorities are substandard human beings'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
7599,tn is the whitest state in the south ... thinking about moving there myself .,['White people belong together.'],['white people'],[],en,implicit_hate_v1_stg3_posts
7600,where the white women at ? via,['non-white women are unattractive'],['non-white women'],[],en,implicit_hate_v1_stg3_posts
7601,alright who tf let the black kid sit at the front of the bus,"[""Black people shouldn't be given priveledges.""]",['black people'],[],en,implicit_hate_v1_stg3_posts
7602,alright who tf let the black kid sit at the front of the bus,['Black people are second-class'],['Black people'],[],en,implicit_hate_v1_stg3_posts
7603,: hi  it's me  the soviet apologist  here to talk to you about human rights .,"['Communists preach that all people are equal, but betrayed human rights in the USSR']",['Communists'],[],en,implicit_hate_v1_stg3_posts
7604,: hi  it's me  the soviet apologist  here to talk to you about human rights .,"[""soviets don't respect human rights""]",['soviets'],[],en,implicit_hate_v1_stg3_posts
7605,merlan provides us with another example of why jews should be excluded from white countries #withjewswelose,['Jews are inferior'],['Jews'],[],en,implicit_hate_v1_stg3_posts
7606,merlan provides us with another example of why jews should be excluded from white countries #withjewswelose,"[""Jews shouldn't be allowed into white countries.""]",['Jews'],[],en,implicit_hate_v1_stg3_posts
7607,one day isis monsters will be in our midst & white liberals will serve them humus cooked for them by white feminists,['White liberals love terrorists.'],['white liberals'],[],en,implicit_hate_v1_stg3_posts
7608,one day isis monsters will be in our midst & white liberals will serve them humus cooked for them by white feminists,['Liberals pander to terrorists'],['Liberals'],[],en,implicit_hate_v1_stg3_posts
7609,#charlottesville #unitetheright & starter pack,['Minorities are inferior to whites'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
7610,""" you are part of the conspiracy  ( ( ( lenin ) ) ) . while you advocate your anti-white  """" equality """" """"  your jewish state of israel remains a jewish state . why is that """"""",['Jews are hypocrites'],['Jews'],[],en,implicit_hate_v1_stg3_posts
7611,""" you are part of the conspiracy  ( ( ( lenin ) ) ) . while you advocate your anti-white  """" equality """" """"  your jewish state of israel remains a jewish state . why is that """"""",['Jews are hypocrites.'],['Jews'],[],en,implicit_hate_v1_stg3_posts
7612,splc uses itunes to help gather donations to finish destroying the white race via,['non-white people are a threat'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
7613,splc uses itunes to help gather donations to finish destroying the white race via,"[""SPCL doesn't like white people.""]",['SPLC'],[],en,implicit_hate_v1_stg3_posts
7614,you implied that whites are genocidal and i called you on your bluff . instead of acknowledging your anti-white rhetoric  you retreated to the tired trope of slavery.you may want to take a peek at your own homeland  they seem to be * currently * having issues of their own .,['Minorities are hypocritical'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
7615,you implied that whites are genocidal and i called you on your bluff . instead of acknowledging your anti-white rhetoric  you retreated to the tired trope of slavery.you may want to take a peek at your own homeland  they seem to be * currently * having issues of their own .,['White people are dying out.'],['white people'],[],en,implicit_hate_v1_stg3_posts
7616,it's okay to be a racist as long as your not white,['People of color are allowed to be racists'],['People of color'],[],en,implicit_hate_v1_stg3_posts
7617,it's okay to be a racist as long as your not white,['non-white people are coddled'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
7618,""" rt nuance and objectivity ? sounds like you're  """" enabling white supremacy """" """" mr . weigel . try hysteria and distortion . """"""",['White people think they are better than others.'],['white people'],[],en,implicit_hate_v1_stg3_posts
7619,"""  """" kill the unbelievers where ever you find them """" """" - koran . """"""",['Muslims are killers.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
7620,"""  """" kill the unbelievers where ever you find them """" """" - koran . """"""",['Muslims are murderers'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
7621,white nationalist  do not hate other races  we wish only to separate ourselves from them  to preserve our heritage  culture and identity,['Minorities are less than whites'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
7622,white nationalist  do not hate other races  we wish only to separate ourselves from them  to preserve our heritage  culture and identity,"[""White people don't hate other races.""]",['white people'],[],en,implicit_hate_v1_stg3_posts
7623,get this guy in & fighting with us on #projectsiege to take back our campuses from cultural marxism,['Leftists are taking over academia.'],['Leftists'],[],en,implicit_hate_v1_stg3_posts
7624,how about just a 90 % white america like we had until 1965 ?,['Minorities have ruined America.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
7625,how about just a 90 % white america like we had until 1965 ?,['White people are better than other races.'],['white people'],[],en,implicit_hate_v1_stg3_posts
7626,fuhrer will guide us to victory .,['Minorities are subhuman'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
7627,it's outrageous that good journalists would white wash an islamic phrase  used to kill  and main  and destroy good .,['Islamic people want to kill.'],['Islamic people'],[],en,implicit_hate_v1_stg3_posts
7628,it's outrageous that good journalists would white wash an islamic phrase  used to kill  and main  and destroy good .,['muslims are violent and evil'],['muslims'],[],en,implicit_hate_v1_stg3_posts
7629,"""  """" jewish """" """" bolsheviks are a clever bunch . """" """" zionists """" """" . """" """" neo cons """" """" . they own our media . """"""",['Jewish people control the media'],['Jewish people'],[],en,implicit_hate_v1_stg3_posts
7630,"""  """" jewish """" """" bolsheviks are a clever bunch . """" """" zionists """" """" . """" """" neo cons """" """" . they own our media . """"""",['Jews control the media'],['Jews'],[],en,implicit_hate_v1_stg3_posts
7631,we should validate the left's comments of america's white nationalist history and offer them praise .,['Minorities are substandard'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
7632,we should validate the left's comments of america's white nationalist history and offer them praise .,['non-white people are inferior'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
7633,: i have seen immense hate coming from a lot of the lgbt community . let's please designate these people,['LBGT supporters are haters.'],['LBGT'],[],en,implicit_hate_v1_stg3_posts
7634,: i have seen immense hate coming from a lot of the lgbt community . let's please designate these people,['Gays foment hatred'],['Gays'],[],en,implicit_hate_v1_stg3_posts
7635,""" of course the  """" holocaust """" """" didn't happen - it's a false  anti-german propaganda campaign . """"""",['Jews are liars'],['Jews'],[],en,implicit_hate_v1_stg3_posts
7636,""" of course the  """" holocaust """" """" didn't happen - it's a false  anti-german propaganda campaign . """"""",['Jews are liars.'],['Jews'],[],en,implicit_hate_v1_stg3_posts
7637,modern definition of racist : any white person who doesn't hate other white people enough to please leftists and non-whites .,['Leftists foster hatred of whites'],['Leftists'],[],en,implicit_hate_v1_stg3_posts
7638,modern definition of racist : any white person who doesn't hate other white people enough to please leftists and non-whites .,['White people are racist.'],['white people'],[],en,implicit_hate_v1_stg3_posts
7639,the people who predicted the catastrophic result of mass immigration were banished from political discourse,['Immigrants will destroy the country.'],['Immigrants'],[],en,implicit_hate_v1_stg3_posts
7640,you say that if anybody objects to turning europe / america non-white ( genocide under law )  they are white supremacistsyou don't hate all whites  just the ones who object to the genocide you demand upon whites,['Minorities want to annihilate the white race'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
7641,you say that if anybody objects to turning europe / america non-white ( genocide under law )  they are white supremacistsyou don't hate all whites  just the ones who object to the genocide you demand upon whites,['anti-white racism'],['white folks'],[],en,implicit_hate_v1_stg3_posts
7642,what can you do for the cause ? here's your answer : #whitegenocide #14words #wakeup,['White people are dying out.'],['white people'],[],en,implicit_hate_v1_stg3_posts
7643,what can you do for the cause ? here's your answer : #whitegenocide #14words #wakeup,['non-white people are a threat'],['non-white people'],[],en,implicit_hate_v1_stg3_posts
7644,john kaminski and i discuss the impending war on syria instigated and spearheaded by israel and international jewry :,['Jews conspire against others'],['Jews'],[],en,implicit_hate_v1_stg3_posts
7645,john kaminski and i discuss the impending war on syria instigated and spearheaded by israel and international jewry :,['Jewish people are violent and trying to take over Syria'],['Jewish people'],[],en,implicit_hate_v1_stg3_posts
